outcome,lag,rr,rrlow,rrhigh
COPD,14.3,1.00921338977738,1.0050382520769,1.01340587186728
COPD,14.4,1.00924722090718,1.00506121580206,1.01345066041178
COPD,14.5,1.00928043177369,1.00508300146219,1.01349539140484
COPD,14.6,1.00931296237921,1.00510359560388,1.01353995795294
COPD,14.7,1.00934475271964,1.00512298677434,1.01358425112946
COPD,14.8,1.00937574278484,1.00514116531732,1.01362816018068
COPD,14.9,1.00940587255914,1.00515812316741,1.01367157273343
COPD,15,1.00943508202181,1.00517385364392,1.01371437500337
COPD,15.1,1.00946331114759,1.00518835124546,1.01375645200272
COPD,15.2,1.00949049990726,1.00520161144589,1.01379768774662
COPD,15.3,1.00951658826824,1.00521363049268,1.0138379654574
COPD,15.4,1.00954151619523,1.00522440520798,1.01387716776622
COPD,15.5,1.00956522365085,1.00523393279289,1.01391517691155
COPD,15.6,1.00958765059642,1.00524221063528,1.01395187493435
COPD,15.7,1.00960873699261,1.00524923612114,1.01398714386984
COPD,15.8,1.00962842280029,1.00525500644953,1.01402086593575
COPD,15.9,1.00964664798132,1.0052595184509,1.01405292371744
COPD,16,1.0096633524994,1.00526276840847,1.01408320034997
COPD,16.1,1.00967847632095,1.00526475188236,1.01411157969765
COPD,16.2,1.00969195941603,1.00526546353581,1.01413794653163
COPD,16.3,1.00970374175932,1.00526489696298,1.01416218670602
COPD,16.4,1.0097137633311,1.0052630445175,1.01418418733337
COPD,16.5,1.00972196411825,1.00525989714112,1.01420383696029
COPD,16.6,1.00972828411538,1.00525544419136,1.01422102574409
COPD,16.7,1.00973266332584,1.00524967326736,1.01423564563143
COPD,16.8,1.00973504176295,1.00524257003282,1.01424759054
COPD,16.9,1.0097353594511,1.00523411803488,1.0142567565444
COPD,17,1.00973355642697,1.00522429851784,1.01426304206729
COPD,17.1,1.00972957274081,1.00521309023037,1.01426634807719
COPD,17.2,1.00972334845767,1.00520046922503,1.01426657829418
COPD,17.3,1.00971482365875,1.00518640864857,1.01426363940487
COPD,17.4,1.00970394276006,1.0051708808151,1.0142574476476
COPD,17.5,1.00969070038496,1.00515388127958,1.01424799668094
COPD,17.6,1.00967512355292,1.00513541906356,1.01423533166444
COPD,17.7,1.00965723983771,1.00511549978371,1.01421950231199
COPD,17.8,1.0096370768271,1.00509412550312,1.01420056195603
COPD,17.9,1.00961466212221,1.00507129485893,1.01417856741717
COPD,18,1.00959002333694,1.00504700318028,1.01415357888357
COPD,18.1,1.0095631880973,1.00502124259747,1.01412565979902
COPD,18.2,1.00953418404085,1.00499400214385,1.01409487675843
COPD,18.3,1.00950303881609,1.00496526785141,1.01406129940961
COPD,18.4,1.00946978008187,1.00493502284137,1.01402500036003
COPD,18.5,1.0094344355068,1.00490324741102,1.01398605508752
COPD,18.6,1.00939703276871,1.0048699191179,1.01394454185342
COPD,18.7,1.00935759955405,1.00483501286269,1.01390054161732
COPD,18.8,1.00931616355735,1.00479850097198,1.01385413795172
COPD,18.9,1.00927275248065,1.00476035328219,1.01380541695575
COPD,19,1.00922739403297,1.00472053722585,1.01375446716646
COPD,19.1,1.0091801159298,1.00467901792154,1.01370137946647
COPD,19.2,1.00913094589251,1.00463575826887,1.01364624698674
COPD,19.3,1.00907991164789,1.00459071904945,1.01358916500322
COPD,19.4,1.00902704092759,1.00454385903545,1.01353023082605
COPD,19.5,1.00897236146766,1.00449513510666,1.01346954368029
COPD,19.6,1.00891590100799,1.00444450237738,1.01340720457677
COPD,19.7,1.00885768729189,1.00439191433414,1.01334331617224
COPD,19.8,1.00879774806556,1.00433732298531,1.01327798261763
COPD,19.9,1.00873611107761,1.00428067902341,1.01321130939358
COPD,20,1.00867280407864,1.00422193200101,1.01314340313257
COPD,20.1,1.00860785482072,1.00416103052063,1.01307437142688
COPD,20.2,1.00854129105697,1.00409792243913,1.01300432262226
COPD,20.3,1.00847314054113,1.00403255508681,1.01293336559685
COPD,20.4,1.00840343102706,1.00396487550098,1.01286160952566
COPD,20.5,1.00833219026839,1.00389483067377,1.01278916363089
COPD,20.6,1.00825944601804,1.00382236781335,1.0127161369188
COPD,20.7,1.00818522602783,1.00374743461775,1.01264263790409
COPD,20.8,1.00810955804804,1.00366997955974,1.01256877432321
COPD,20.9,1.00803246982707,1.00358995218121,1.01249465283824
COPD,21,1.00795398911099,1.00350730339488,1.01242037873338
COPD,21.1,1.00787414364318,1.00342198579117,1.01234605560645
COPD,21.2,1.00779296116397,1.00333395394732,1.01227178505808
COPD,21.3,1.00771046941022,1.00324316473598,1.01219766638151
COPD,21.4,1.00762669611501,1.00314957763002,1.01212379625615
COPD,21.5,1.00754166900725,1.00305315500024,1.01205026844831
COPD,21.6,1.00745541581137,1.00295386240257,1.01197717352254
COPD,21.7,1.00736796424693,1.00285166885121,1.01190459856689
COPD,21.8,1.00727934202834,1.00274654707441,1.01183262693574
COPD,21.9,1.00718957686449,1.00263847374963,1.01176133801323
COPD,22,1.00709869645848,1.00252742971493,1.01169080700043
COPD,22.1,1.00700672850727,1.00241340015404,1.01162110472893
COPD,22.2,1.00691370070139,1.00229637475266,1.01155229750319
COPD,22.3,1.00681964072468,1.00217634782424,1.01148444697356
COPD,22.4,1.00672457625396,1.00205331840364,1.01141761004124
COPD,22.5,1.00662853495875,1.00192729030812,1.01135183879618
COPD,22.6,1.00653154450105,1.0017982721651,1.01128718048807
COPD,22.7,1.00643363253501,1.0016662774071,1.01122367753023
COPD,22.8,1.00633482670674,1.0015313242347,1.01116136753559
COPD,22.9,1.00623515465401,1.00139343554871,1.0111002833834
COPD,23,1.00613464400603,1.0012526388534,1.01104045331496
COPD,23.1,1.00603332238322,1.00110896613297,1.01098190105611
COPD,23.2,1.00593121739699,1.00096245370379,1.01092464596403
COPD,23.3,1.00582835664949,1.0008131420451,1.01086870319556
COPD,23.4,1.00572476773343,1.00066107561127,1.01081408389408
COPD,23.5,1.0056204782319,1.00050630262848,1.01076079539187
COPD,23.6,1.00551551571809,1.00034887487919,1.01070884142487
COPD,23.7,1.00540990775521,1.0001888474772,1.01065822235674
COPD,23.8,1.00530368189623,1.00002627863639,1.01060893540937
COPD,23.9,1.00519686568373,0.999861229436001,1.01056097489684
COPD,24,1.00508948664976,0.999693763584938,1.01051433246042
COPD,24.1,1.00498157231564,0.999523947187621,1.01046899730201
COPD,24.2,1.00487315019186,0.999351848513446,1.01042495641405
COPD,24.3,1.00476424777787,0.999177537771762,1.01038219480394
COPD,24.4,1.00465489256203,0.999001086893977,1.01034069571132
COPD,24.5,1.00454511202141,0.998822569324114,1.01030044081699
COPD,24.6,1.00443493362171,0.998642059818909,1.0102614104423
COPD,24.7,1.00432438481713,0.998459634258275,1.01022358373817
COPD,24.8,1.00421349305027,0.998275369466727,1.01018693886329
COPD,24.9,1.00410228575203,0.998089343046162,1.01015145315085
COPD,25,1.00399079034155,0.99790163322019,1.01011710326386
COPD,25.1,1.00387903422607,0.997712318690047,1.01008386533889
COPD,25.2,1.00376704480091,0.99752147850198,1.01005171511838
COPD,25.3,1.00365484944936,0.997329191925882,1.01002062807171
COPD,25.4,1.00354247554267,0.99713553834482,1.00999057950539
COPD,25.5,1.00342995043993,0.996940597155069,1.00996154466289
COPD,25.6,1.00331730148809,0.996744447676166,1.00993349881432
COPD,25.7,1.00320455602188,0.996547169070464,1.00990641733678
COPD,25.8,1.00309174136382,0.996348840271631,1.00988027578572
COPD,25.9,1.00297888482414,0.996149539921535,1.00985504995797
COPD,26,1.00286601370082,0.995949346314927,1.00983071594702
Asthma,0,0.993869779254869,0.984523824954241,1.00330445346209
Asthma,0.1,0.994184005427479,0.984953029090755,1.00350149444208
Asthma,0.2,0.994498270695505,0.98538091547146,1.00369998534338
Asthma,0.3,0.994812514762487,0.985807346339441,1.00389994373941
Asthma,0.4,0.995126677255798,0.986232183321181,1.00410138761784
Asthma,0.5,0.995440697726668,0.986655287534417,1.00430433527271
Asthma,0.6,0.995754515650256,0.987076519710657,1.00450880518212
Asthma,0.7,0.996068070425753,0.987495740333261,1.00471481587035
Asthma,0.8,0.996381301376523,0.987912809792024,1.00492238575363
Asthma,0.9,0.996694147750285,0.988327588555029,1.00513153296879
Asthma,1,0.997006548719322,0.988739937358514,1.00534227518392
Asthma,1.1,0.997318443380742,0.989149717415288,1.00555462939064
Asthma,1.2,0.997629770756758,0.98955679064212,1.00576861167751
Asthma,1.3,0.997940469795024,0.989961019906269,1.00598423698441
Asthma,1.4,0.998250479368992,0.9903622692911,1.00620151883787
Asthma,1.5,0.99855973827832,0.990760404380432,1.00642046906791
Asthma,1.6,0.998868185249306,0.991155292560941,1.00664109750682
Asthma,1.7,0.999175758935366,0.991546803341571,1.0068634116711
Asthma,1.8,0.99948239791755,0.991934808688522,1.00708741642789
Asthma,1.9,0.999788040705094,0.992319183373937,1.00731311364789
Asthma,2,1.00009262573601,0.992699805335986,1.0075405018469
Asthma,2.1,1.0003960913777,0.993076556047573,1.00776957581892
Asthma,2.2,1.00069837592766,0.993449320890455,1.00800032626392
Asthma,2.3,1.00099941761412,0.993817989531101,1.00823273941395
Asthma,2.4,1.00129915459687,0.994182456294238,1.00846679666179
Asthma,2.5,1.00159752496794,0.994542620529646,1.00870247419628
Asthma,2.6,1.00189446675252,0.994898386967498,1.00893974264943
Asthma,2.7,1.00218991790974,0.995249666057294,1.00917856675987
Asthma,2.8,1.0024838163336,0.995596374285366,1.00941890505792
Asthma,2.9,1.00277609985387,0.995938434465888,1.00966070957731
Asthma,3,1.00306670623714,0.99627577600047,1.00990392559835
Asthma,3.1,1.00335557318772,0.996608335101654,1.01014849142734
Asthma,3.2,1.00364263834877,0.996936054976026,1.01039433821651
Asthma,3.3,1.00392783930336,0.99725888596313,1.01064138982822
Asthma,3.4,1.00421111357561,0.997576785627048,1.01088956274667
Asthma,3.5,1.0044923986318,0.997889718798199,1.01113876603946
Asthma,3.6,1.00477163188167,0.998197657563754,1.01138890137064
Asthma,3.7,1.00504875067956,0.998500581205932,1.01163986306605
Asthma,3.8,1.00532369232576,0.998798476088368,1.01189153823066
Asthma,3.9,1.00559639406781,0.999091335491639,1.01214380691689
Asthma,4,1.00586679310185,0.99937915939996,1.01239654234183
Asthma,4.1,1.00613482657403,0.999661954241878,1.01264961115066
Asthma,4.2,1.00640043158193,0.999939732588557,1.01290287372253
Asthma,4.3,1.00666354517605,1.00021251281391,1.01315618451472
Asthma,4.4,1.00692410436134,1.00048031872133,1.01340939244033
Asthma,4.5,1.00718204609872,1.00074317914229,1.01366234127424
Asthma,4.6,1.00743730730669,1.00100112751213,1.01391487008196
Asthma,4.7,1.00768982486297,1.00125420142866,1.01416681366576
Asthma,4.8,1.00793953560616,1.00150244219918,1.01441800302262
Asthma,4.9,1.00818637633746,1.0017458943811,1.0146682658085
Asthma,5,1.00843028382241,1.0019846053216,1.01491742680392
Asthma,5.1,1.00867119479268,1.00221862470076,1.01516530837598
Asthma,5.2,1.00890904594792,1.0024480040828,1.0154117309325
Asthma,5.3,1.0091437739576,1.00267279647909,1.01565651336451
Asthma,5.4,1.00937531546294,1.00289305592629,1.01589947347365
Asthma,5.5,1.00960360707882,1.00310883708244,1.01614042838185
Asthma,5.6,1.00982858539583,1.0033201948431,1.01637919492093
Asthma,5.7,1.01005018698222,1.00352718397934,1.01661559000061
Asthma,5.8,1.01026834838602,1.00372985879864,1.01684943095369
Asthma,5.9,1.01048300613713,1.00392827282932,1.01708053585769
Asthma,6,1.01069409674944,1.00412247852895,1.01730872383286
Asthma,6.1,1.01090155672305,1.00431252701624,1.01753381531658
Asthma,6.2,1.01110532254644,1.00449846782623,1.01775563231481
Asthma,6.3,1.0113053306988,1.00468034868769,1.01797399863121
Asthma,6.4,1.01150151765226,1.00485821532188,1.01818874007522
Asthma,6.5,1.01169381987427,1.00503211126131,1.01839968465014
Asthma,6.6,1.01188217382997,1.0052020776871,1.01860666272278
Asthma,6.7,1.01206651598459,1.00536815328342,1.01880950717607
Asthma,6.8,1.01224678280594,1.00553037410744,1.01900805354638
Asthma,6.9,1.01242291076687,1.00568877347303,1.01920214014714
Asthma,7,1.01259483634781,1.00584338184662,1.01939160818041
Asthma,7.1,1.01276249603936,1.00599422675345,1.01957630183821
Asthma,7.2,1.01292582634488,1.00614133269257,1.01975606839519
Asthma,7.3,1.01308476378316,1.00628472105893,1.01993075829429
Asthma,7.4,1.01323924489109,1.00642441007093,1.02010022522716
Asthma,7.5,1.01338920622639,1.00656041470179,1.02026432621076
Asthma,7.6,1.01353458437038,1.00669274661333,1.02042292166171
Asthma,7.7,1.01367531593078,1.00682141409051,1.02057587547
Asthma,7.8,1.01381133754456,1.00694642197536,1.02072305507336
Asthma,7.9,1.0139425858808,1.00706777159894,1.02086433153385
Asthma,8,1.01406899764362,1.00718546070977,1.0209995796179
Asthma,8.1,1.01419050957516,1.00729948339762,1.02112867788129
Asthma,8.2,1.01430705845851,1.00740983001108,1.02125150876029
Asthma,8.3,1.01441858112081,1.00751648706781,1.02136795867033
Asthma,8.4,1.01452501443627,1.0076194371561,1.02147791811349
Asthma,8.5,1.01462629532929,1.00771865882636,1.02158128179607
Asthma,8.6,1.01472236077764,1.00781412647135,1.02167794875755
Asthma,8.7,1.01481314877023,1.00790581077596,1.02176782384466
Asthma,8.8,1.01489865464103,1.00799371297293,1.02185089642503
Asthma,8.9,1.01497896260411,1.00807788431004,1.02192728415424
Asthma,9,1.0150541646205,1.00815837694147,1.02199711938042
Asthma,9.1,1.01512435275688,1.00823523954389,1.02206053819964
Asthma,9.2,1.01518961918092,1.00830851756975,1.02211768018849
Asthma,9.3,1.01525005615675,1.00837825348704,1.02216868815045
Asthma,9.4,1.01530575604055,1.00844448700721,1.02221370787434
Asthma,9.5,1.0153568112761,1.00850725530265,1.02225288790351
Asthma,9.6,1.01540331439056,1.00856659321526,1.02228637931426
Asthma,9.7,1.01544535799024,1.00862253345736,1.02231433550212
Asthma,9.8,1.01548303475645,1.00867510680622,1.02233691197486
Asthma,9.9,1.01551643744152,1.00872434229343,1.02235426615086
Asthma,10,1.01554565886477,1.00877026739013,1.02236655716205
Asthma,10.1,1.01557079190871,1.00881290818915,1.02237394566001
Asthma,10.2,1.01559192951519,1.00885228958502,1.02237659362468
Asthma,10.3,1.01560916468175,1.00888843545268,1.02237466417458
Asthma,10.4,1.01562259045793,1.0089213688257,1.02236832137775
Asthma,10.5,1.01563229994181,1.00895111207465,1.02235773006291
Asthma,10.6,1.01563838627651,1.00897768708636,1.02234305563
Asthma,10.7,1.01564094264683,1.00900111544445,1.02232446385966
Asthma,10.8,1.01564006227598,1.00902141861174,1.02230212072126
Asthma,10.9,1.01563583842236,1.00903861811472,1.02227619217902
Asthma,11,1.01562836437648,1.00905273573046,1.02224684399605
Asthma,11.1,1.01561773345791,1.00906379367607,1.02221424153615
Asthma,11.2,1.01560403901232,1.00907181480065,1.02217854956329
Asthma,11.3,1.01558737440867,1.00907682277989,1.02213993203892
Asthma,11.4,1.0155678330364,1.00907884231283,1.02209855191722
Asthma,11.5,1.01554550830276,1.0090778993207,1.02205457093868
Asthma,11.6,1.01552049363022,1.00907402114735,1.02200814942233
Asthma,11.7,1.0154928824539,1.00906723676064,1.02195944605736
Asthma,11.8,1.01546276821923,1.00905757695421,1.02190861769453
Asthma,11.9,1.01543024437953,1.00904507454879,1.02185581913845
Asthma,12,1.01539540439378,1.00902976459219,1.02180120294143
Asthma,12.1,1.01535834172446,1.0090116845569,1.0217449192
Asthma,12.2,1.01531914983544,1.00899087453418,1.02168711535521
Asthma,12.3,1.01527792218999,1.00896737742359,1.02162793599785
Asthma,12.4,1.01523475224889,1.0089412391165,1.02156752267992
Asthma,12.5,1.01518973346854,1.00891250867236,1.02150601373365
Asthma,12.6,1.01514295929929,1.00888123848641,1.02144354409937
Asthma,12.7,1.01509452318373,1.00884748444736,1.02138024516368
Asthma,12.8,1.01504451855515,1.00881130608373,1.02131624460931
Asthma,12.9,1.01499303883602,1.00877276669756,1.02125166627783
Asthma,13,1.01494017743665,1.00873193348406,1.02118663004675
Asthma,13.1,1.0148860277538,1.00868887763617,1.02112125172198
Asthma,13.2,1.01483068316953,1.00864367443276,1.02105564294696
Asthma,13.3,1.01477423705,1.00859640330965,1.02098991112925
Asthma,13.4,1.01471678274445,1.0085471479124,1.02092415938564
Asthma,13.5,1.01465841358422,1.00849599613036,1.02085848650623
Asthma,13.6,1.01459922288184,1.00844304011141,1.02079298693827
Asthma,13.7,1.01453930393029,1.00838837625698,1.0207277507898
Asthma,13.8,1.01447875000224,1.00833210519734,1.02066286385347
Asthma,13.9,1.01441765434944,1.00827433174706,1.02059840765039
Asthma,14,1.01435611020217,1.00821516484106,1.02053445949375
Asthma,14.1,1.0142942107688,1.00815471745142,1.02047109257183
Asthma,14.2,1.01423204923542,1.00809310648591,1.02040837604979
Asthma,14.3,1.01416971876554,1.00803045266859,1.02034637518946
Asthma,14.4,1.01410731249992,1.00796688040368,1.02028515148626
Asthma,14.5,1.01404492355641,1.00790251762368,1.02022476282221
Asthma,14.6,1.01398264502998,1.00783749562274,1.0201652636338
Asthma,14.7,1.01392056999275,1.00777194887662,1.02010670509374
Asthma,14.8,1.01385879149413,1.00770601485047,1.02004913530507
Asthma,14.9,1.01379740256105,1.0076398337957,1.01999259950644
Asthma,15,1.01373649619828,1.00757354853729,1.01993714028742
Asthma,15.1,1.01367616538885,1.00750730425269,1.01988279781218
Asthma,15.2,1.0136165030945,1.00744124824378,1.01982961005078
Asthma,15.3,1.01355760225627,1.0073755297028,1.01977761301643
Asthma,15.4,1.01349955579515,1.00731029947349,1.01972684100805
Asthma,15.5,1.01344245661284,1.00724570980845,1.01967732685681
Asthma,15.6,1.01338639759254,1.00718191412351,1.01962910217592
Asthma,15.7,1.01333147159989,1.0071190667499,1.01958219761298
Asthma,15.8,1.01327777148396,1.00705732268488,1.01953664310407
Asthma,15.9,1.01322539007834,1.00699683734128,1.01949246812925
Asthma,16,1.01317442020228,1.0069377662963,1.01944970196913
Asthma,16.1,1.01312495466197,1.00688026503972,1.01940837396224
Asthma,16.2,1.01307708625186,1.00682448872168,1.01936851376315
Asthma,16.3,1.0130309077561,1.00677059189973,1.01933015160157
Asthma,16.4,1.01298651195003,1.00671872828517,1.01929331854251
Asthma,16.5,1.01294399160177,1.00666905048804,1.01925804674803
Asthma,16.6,1.01290343947392,1.00662170976036,1.01922436974099
Asthma,16.7,1.01286494832529,1.00657685573697,1.01919232267156
Asthma,16.8,1.01282861091278,1.00653463617308,1.01916194258726
Asthma,16.9,1.01279451999329,1.00649519667779,1.01913326870731
Asthma,17,1.01276276832574,1.00645868044233,1.01910634270256
Asthma,17.1,1.01273344867319,1.00642522796203,1.01908120898196
Asthma,17.2,1.012706653805,1.00639497675075,1.01905791498691
Asthma,17.3,1.01268247649912,1.00636806104633,1.01903651149475
Asthma,17.4,1.01266100339134,1.00634460323907,1.01901704892031
Asthma,17.5,1.01264224960262,1.00632462555357,1.01899953518098
Asthma,17.6,1.01262618412784,1.0063080834514,1.01898395297035
Asthma,17.7,1.0126127752163,1.00629492656061,1.01897028939209
Asthma,17.8,1.01260199114003,1.00628509988562,1.01895853628093
Asthma,17.9,1.01259380019303,1.00627854397518,1.01894869003055
Asthma,18,1.01258817069036,1.00627519508118,1.01894075143067
Asthma,18.1,1.01258507096742,1.00627498530948,1.01893472551219
Asthma,18.2,1.0125844693791,1.0062778427637,1.01893062139948
Asthma,18.3,1.012586334299,1.00628369168325,1.01892845216838
Asthma,18.4,1.01259063411869,1.00629245257669,1.01892823470894
Asthma,18.5,1.01259733724691,1.00630404235178,1.01892998959166
Asthma,18.6,1.01260641210882,1.00631837444311,1.01893374093595
Asthma,18.7,1.01261782714527,1.00633535893902,1.01893951627963
Asthma,18.8,1.01263155081206,1.00635490270858,1.01894734644819
Asthma,18.9,1.01264755157919,1.00637690953025,1.01895726542255
Asthma,19,1.01266579793019,1.00640128022324,1.01896931020409
Asthma,19.1,1.01268625836138,1.00642791278301,1.01898352067574
Asthma,19.2,1.01270890138118,1.00645670252194,1.01899993945773
Asthma,19.3,1.01273369550945,1.00648754221646,1.01901861175709
Asthma,19.4,1.01276060927677,1.0065203222619,1.01903958520945
Asthma,19.5,1.01278961122382,1.0065549308359,1.0190629097123
Asthma,19.6,1.0128206699007,1.00659125407166,1.01908863724847
Asthma,19.7,1.0128537538663,1.00662917624175,1.01911682169907
Asthma,19.8,1.01288883168762,1.00666857995346,1.01914751864505
Asthma,19.9,1.01292587193922,1.0067093463562,1.01918078515663
Asthma,20,1.01296484320254,1.00675135536158,1.01921667957012
Asthma,20.1,1.01300571406532,1.00679448587641,1.01925526125196
Asthma,20.2,1.01304845312102,1.00683861604889,1.01929659034954
Asthma,20.3,1.01309302896817,1.00688362352762,1.01934072752922
Asthma,20.4,1.01313941020989,1.00692938573335,1.01938773370178
Asthma,20.5,1.01318756545324,1.00697578014266,1.01943766973585
Asthma,20.6,1.01323746330871,1.00702268458274,1.01949059616038
Asthma,20.7,1.01328907238965,1.00706997753602,1.01954657285725
Asthma,20.8,1.01334236131174,1.00711753845323,1.0196056587456
Asthma,20.9,1.01339729869247,1.007165248073,1.01966791145951
Asthma,21,1.01345385315062,1.007212988746,1.01973338702133
Asthma,21.1,1.01351199330573,1.00726064476126,1.01980213951278
Asthma,21.2,1.01357168777764,1.00730810267215,1.01987422074652
Asthma,21.3,1.01363290518598,1.00735525161917,1.01994967994091
Asthma,21.4,1.01369561414968,1.00740198364665,1.02002856340088
Asthma,21.5,1.01375978328653,1.00744819401044,1.02011091420796
Asthma,21.6,1.0138253812127,1.00749378147334,1.02019677192248
Asthma,21.7,1.0138923765423,1.00753864858536,1.02028617230111
Asthma,21.8,1.01396073788693,1.00758270194575,1.0203791470326
Asthma,21.9,1.01403043385527,1.00762585244406,1.0204757234946
Asthma,22,1.01410143305264,1.00766801547754,1.02057592453409
Asthma,22.1,1.0141737040806,1.00770911114263,1.02067976827391
Asthma,22.2,1.01424721553655,1.00774906439846,1.0207872679472
Asthma,22.3,1.01432193601333,1.00778780520086,1.02089843176142
Asthma,22.4,1.01439783409886,1.00782526860557,1.02101326279326
Asthma,22.5,1.01447487837574,1.00786139484004,1.02113175891494
Asthma,22.6,1.01455303742091,1.0078961293434,1.02125391275246
Asthma,22.7,1.0146322798053,1.00792942277487,1.02137971167535
Asthma,22.8,1.01471257409347,1.00796123099127,1.02150913781753
Asthma,22.9,1.01479388884328,1.00799151499453,1.02164216812803
Asthma,23,1.0148761926056,1.00802024085092,1.0217787744502
Asthma,23.1,1.01495945392396,1.00804737958356,1.02191892362757
Asthma,23.2,1.01504364133426,1.00807290704046,1.02206257763433
Asthma,23.3,1.01512872336447,1.00809680374043,1.0222096937279
Asthma,23.4,1.01521466853437,1.00811905469936,1.0223602246212
Asthma,23.5,1.01530144535525,1.00813964923963,1.02251411867191
Asthma,23.6,1.01538902232967,1.00815858078524,1.02267132008593
Asthma,23.7,1.01547736795117,1.00817584664561,1.02283176913235
Asthma,23.8,1.01556645070406,1.00819144779056,1.02299540236718
Asthma,23.9,1.01565623906319,1.00820538861921,1.02316215286328
Asthma,24,1.01574670149369,1.00821767672532,1.02333195044387
Asthma,24.1,1.01583780645077,1.00822832266125,1.02350472191746
Asthma,24.2,1.01592952237955,1.00823733970285,1.02368039131195
Asthma,24.3,1.01602181771479,1.00824474361713,1.02385888010588
Asthma,24.4,1.0161146608808,1.00825055243446,1.02404010745535
Asthma,24.5,1.01620802029117,1.0082547862268,1.02422399041486
Asthma,24.6,1.01630186434867,1.00825746689325,1.02441044415091
Asthma,24.7,1.01639616144508,1.00825861795389,1.02459938214734
Asthma,24.8,1.01649087996101,1.0082582643529,1.02479071640146
Asthma,24.9,1.0165859882658,1.0082564322715,1.0249843576104
Asthma,25,1.0166814547174,1.00825314895121,1.02518021534719
Asthma,25.1,1.01677724766222,1.00824844252776,1.02537819822626
Asthma,25.2,1.01687333543503,1.00824234187566,1.02557821405827
Asthma,25.3,1.0169696863589,1.00823487646366,1.02578016999414
Asthma,25.4,1.01706626874506,1.00822607622083,1.02598397265856
Asthma,25.5,1.01716305089287,1.00821597141308,1.02618952827299
Asthma,25.6,1.01726000108971,1.00820459252993,1.02639674276858
Asthma,25.7,1.01735708761096,1.00819197018101,1.02660552188929
Asthma,25.8,1.01745427871994,1.00817813500213,1.02681577128563
Asthma,25.9,1.01755154266786,1.00816311757022,1.02702739659946
Asthma,26,1.01764884769379,1.00814694832678,1.02724030354037
